0.8458333333333333,0.7643312101910829,1.0,0.8664259927797834,1.6440715789794922
0.875,0.8,1.0,0.888888888888889,1.6470375061035156
0.8458333333333333,0.7643312101910829,1.0,0.8664259927797834,1.632894515991211
0.8583333333333333,0.7792207792207793,1.0,0.8759124087591241,1.7837066650390625
0.8541666666666666,0.7741935483870968,1.0,0.8727272727272727,1.665273666381836
0.875,0.8,1.0,0.888888888888889,1.6631889343261719
0.8708333333333333,0.7947019867549668,1.0,0.8856088560885608,1.6250991821289062
0.8541666666666666,0.7741935483870968,1.0,0.8727272727272727,1.6189289093017578
0.8541666666666666,0.7741935483870968,1.0,0.8727272727272727,1.6313705444335938
0.875,0.8,1.0,0.888888888888889,1.6266460418701172
0.8375,0.7547169811320755,1.0,0.8602150537634409,1.7900314331054688
0.8583333333333333,0.7792207792207793,1.0,0.8759124087591241,1.6583480834960938
0.8541666666666666,0.7741935483870968,1.0,0.8727272727272727,1.8518562316894531
0.85,0.7692307692307693,1.0,0.8695652173913044,1.6941089630126953
0.85,0.7692307692307693,1.0,0.8695652173913044,1.6204357147216797
0.5303571428571429,0.5156826568265682,0.9982142857142857,0.6800486618004865,2.100942611694336
0.5285714285714286,0.5147874306839186,0.9946428571428572,0.6784409257003654,2.1585960388183594
0.5211111111111111,0.5107832009080591,1.0,0.6761833208114201,1.5551948547363281
0.5249391727493917,0.5128044971892567,0.9987834549878345,0.6776723070573668,1.624908447265625
0.5188564476885644,0.5096213531967722,0.9987834549878345,0.6748869708179202,1.5793800354003906
0.5321212121212121,0.5169329073482428,0.9806060606060606,0.6769874476987447,1.2363605499267578
0.5020833333333333,0.5010438413361169,1.0,0.6675938803894298,4.771585464477539
0.5020833333333333,0.5010438413361169,1.0,0.6675938803894298,4.640161514282227
0.85,0.7692307692307693,1.0,0.8695652173913044,1.709218978881836
0.85,0.7692307692307693,1.0,0.8695652173913044,1.6559314727783203
0.875,0.8,1.0,0.888888888888889,1.628225326538086
0.8666666666666667,0.7894736842105263,1.0,0.8823529411764706,1.6505756378173828
0.85,0.7692307692307693,1.0,0.8695652173913044,1.6625404357910156
0.8708333333333333,0.7947019867549668,1.0,0.8856088560885608,1.6028404235839844
0.8625,0.7843137254901961,1.0,0.8791208791208792,1.7522106170654297
0.8583333333333333,0.7792207792207793,1.0,0.8759124087591241,1.7469635009765625
0.8708333333333333,0.7947019867549668,1.0,0.8856088560885608,1.7086410522460938
0.8541666666666666,0.7741935483870968,1.0,0.8727272727272727,1.7609977722167969
0.8541666666666666,0.7741935483870968,1.0,0.8727272727272727,1.6784534454345703
0.8625,0.7843137254901961,1.0,0.8791208791208792,1.5759944915771484
0.85,0.7692307692307693,1.0,0.8695652173913044,1.677001953125
0.8375,0.7547169811320755,1.0,0.8602150537634409,1.7182197570800781
0.8458333333333333,0.7643312101910829,1.0,0.8664259927797834,1.6499500274658203
0.7375,1.0,0.475,0.6440677966101694,1.56689453125
0.7375,1.0,0.475,0.6440677966101694,1.56689453125
0.5625,0.5333333333333333,1.0,0.6956521739130436,1.8035507202148438
0.5625,0.5333333333333333,1.0,0.6956521739130436,1.8035507202148438
